TIMESTAMP,CW_MIN,CW_MAX,N_OF_STATIONS,SEED,P_COLL,THR,FAILED_TRANSMISSIONS,SUCCEEDED_TRANSMISSIONS
1594990422.9320898,63,1023,5,165,0.1042,28.09447424,13870,119287
1594990537.7638378,63,1023,10,165,0.1914,28.8841728,29028,122640
1594990679.2125323,63,1023,20,165,0.3019,28.1375744,51666,119470
1594990905.1960654,63,1023,50,165,0.4684,25.45641472,95248,108086
1594991096.5446622,63,1023,5,198,0.1053,28.09565184,14039,119292
1594991219.2822447,63,1023,10,198,0.1916,28.8935936,29081,122680
1594991369.4624338,63,1023,20,198,0.3031,28.1152,51921,119375
1594991582.1761153,63,1023,50,198,0.4684,25.47007488,95294,108144
1594991772.5372515,63,1023,5,231,0.1045,28.11543552,13930,119376
1594991887.0596452,63,1023,10,231,0.1929,28.86862848,29290,122574
1594992025.2753522,63,1023,20,231,0.3009,28.1575936,51456,119555
1594992242.0707054,63,1023,50,231,0.4664,25.53248768,94762,108409
1594992424.2400856,63,1023,5,264,0.1057,28.07115776,14093,119188
1594992532.7024167,63,1023,10,264,0.1939,28.82717696,29445,122398
1594992688.73957,63,1023,20,264,0.3027,28.10177536,51804,119318
1594992906.7277381,63,1023,50,264,0.4670,25.52471552,94948,108376
1594993100.52126,63,1023,5,297,0.1059,28.08364032,14124,119241
1594993206.4178958,63,1023,10,297,0.1944,28.82458624,29535,122387
1594993355.0348744,63,1023,20,297,0.3020,28.13616128,51681,119464
1594993567.9232316,63,1023,50,297,0.4688,25.46065408,95393,108104
1594993758.6971538,63,1023,5,330,0.1033,28.12768256,13753,119428
1594993873.3480256,63,1023,10,330,0.1917,28.88911872,29092,122661
1594994015.9729402,63,1023,20,330,0.3026,28.11614208,51786,119379
1594994230.498131,63,1023,50,330,0.4676,25.50187008,95091,108279
1594994399.9001958,127,1023,5,33,0.0566,25.14223104,6401,106752
1594994504.0583897,127,1023,10,33,0.1165,27.88815872,15613,118411
1594994644.91319,127,1023,20,33,0.2006,28.74686464,30630,122057
1594994865.876489,127,1023,50,33,0.3529,27.45433088,63583,116569
1594995031.2007446,127,1023,5,66,0.0581,25.09842432,6569,106566
1594995149.2704084,127,1023,10,66,0.1167,27.86036736,15629,118293
1594995286.2833169,127,1023,20,66,0.2000,28.7652352,30532,122135
1594995493.321262,127,1023,50,66,0.3540,27.42701056,63806,116453
1594995652.0144424,127,1023,5,99,0.0568,25.14953216,6426,106783
1594995769.2147853,127,1023,10,99,0.1156,27.9020544,15488,118470
1594995911.875595,127,1023,20,99,0.2000,28.7675904,30528,122145
1594996120.164984,127,1023,50,99,0.3524,27.47199488,63482,116644
1594996290.6569436,127,1023,5,132,0.0580,25.10690304,6562,106602
1594996405.2447157,127,1023,10,132,0.1149,27.90912,15376,118500
1594996540.293954,127,1023,20,132,0.2007,28.74592256,30655,122053
1594996753.1031115,127,1023,50,132,0.3525,27.47435008,63514,116654
1594996914.6143572,127,1023,5,165,0.0561,25.15047424,6346,106787
1594997024.2642062,127,1023,10,165,0.1138,27.93479168,15225,118609
1594997172.0094452,127,1023,20,165,0.2012,28.7346176,30738,122005
1594997382.617572,127,1023,50,165,0.3532,27.44608768,63645,116534
1594997548.4103854,127,1023,5,198,0.0583,25.09206528,6600,106539
1594997671.7698414,127,1023,10,198,0.1168,27.88486144,15659,118397
1594997802.6705697,127,1023,20,198,0.2022,28.715776,30905,121925
1594998015.40322,127,1023,50,198,0.3534,27.44585216,63703,116533
1594998184.220955,127,1023,5,231,0.0573,25.12974848,6488,106699
1594998286.524988,127,1023,10,231,0.1150,27.91524352,15406,118526
1594998428.0554347,127,1023,20,231,0.2020,28.73179136,30878,121993
1594998648.5230963,127,1023,50,231,0.3537,27.44373248,63779,116524
1594998812.9264944,127,1023,5,264,0.0593,25.10242816,6715,106583
1594998930.2397015,127,1023,10,264,0.1144,27.9362048,15323,118615
1594999066.1812832,127,1023,20,264,0.2004,28.75416576,30590,122088
1594999277.1631303,127,1023,50,264,0.3513,27.4922496,63222,116730
1594999433.6078603,127,1023,5,297,0.0559,25.14387968,6323,106759
1594999541.9316697,127,1023,10,297,0.1155,27.91171072,15472,118511
1594999695.3204129,127,1023,20,297,0.2009,28.74945536,30696,122068
1594999912.566157,127,1023,50,297,0.3550,27.39403776,64030,116313
1595000089.7219648,127,1023,5,330,0.0549,25.20252416,6212,107008
1595000188.7792878,127,1023,10,330,0.1145,27.9173632,15331,118535
1595000338.3983529,127,1023,20,330,0.2016,28.71860224,30795,121937
1595000544.461702,127,1023,50,330,0.3520,27.4828288,63380,116690
1595000670.0774982,255,1023,5,33,0.0301,20.34233344,2683,86372
1595000777.8580682,255,1023,10,33,0.0635,25.018112,7205,106225
1595000920.6961033,255,1023,20,33,0.1213,27.82103552,16314,118126
1595001126.544897,255,1023,50,33,0.2452,28.53489664,39349,121157
1595001264.529984,255,1023,5,66,0.0297,20.3159552,2643,86260
1595001372.755099,255,1023,10,66,0.0648,24.98655232,7349,106091
1595001505.1136851,255,1023,20,66,0.1194,27.86507776,16041,118313
1595001712.1425297,255,1023,50,66,0.2433,28.56480768,38998,121284
1595001841.7160285,255,1023,5,99,0.0301,20.29169664,2678,86157
1595001944.1631207,255,1023,10,99,0.0625,25.0699264,7091,106445
1595002089.1829932,255,1023,20,99,0.1200,27.8667264,16131,118320
1595002293.717131,255,1023,50,99,0.2435,28.5709312,39038,121310
1595002430.3451552,255,1023,5,132,0.0292,20.32584704,2600,86302
1595002534.4105098,255,1023,10,132,0.0646,24.98325504,7324,106077
1595002669.9748096,255,1023,20,132,0.1221,27.81185024,16425,118087
1595002881.3603842,255,1023,50,132,0.2445,28.54643712,39230,121206
1595003014.8535914,255,1023,5,165,0.0291,20.34445312,2586,86381
1595003110.3576393,255,1023,10,165,0.0647,25.00021248,7341,106149
1595003258.8528368,255,1023,20,165,0.1221,27.79088896,16411,117998
1595003466.3569129,255,1023,50,165,0.2448,28.53772288,39287,121169
1595003601.9271302,255,1023,5,198,0.0297,20.3677696,2646,86480
1595003710.5514028,255,1023,10,198,0.0652,24.97783808,7392,106054
1595003841.107521,255,1023,20,198,0.1223,27.82009344,16452,118122
1595004051.8895786,255,1023,50,198,0.2451,28.53984256,39353,121178
1595004177.7549863,255,1023,5,231,0.0290,20.34233344,2584,86372
1595004288.374465,255,1023,10,231,0.0628,25.04896512,7124,106356
1595004423.2367647,255,1023,20,231,0.1222,27.81750272,16443,118111
1595004640.8573349,255,1023,50,231,0.2449,28.539136,39293,121175
1595004780.830998,255,1023,5,264,0.0302,20.3453952,2689,86385
1595004882.6818244,255,1023,10,264,0.0623,25.07063296,7068,106448
1595005020.0020235,255,1023,20,264,0.1209,27.82951424,16253,118162
1595005224.9891486,255,1023,50,264,0.2461,28.5108736,39512,121055
1595005349.516822,255,1023,5,297,0.0299,20.33974272,2666,86361
1595005452.6727822,255,1023,10,297,0.0638,25.00091904,7233,106152
1595005595.7789347,255,1023,20,297,0.1199,27.85707008,16112,118279
1595005815.4655526,255,1023,50,297,0.2439,28.5697536,39131,121305
1595005952.6950536,255,1023,5,330,0.0306,20.31100928,2724,86239
1595006060.0544348,255,1023,10,330,0.0636,25.03200768,7217,106284
1595006195.803679,255,1023,20,330,0.1216,27.80290048,16341,118049
1595006407.0665643,255,1023,50,330,0.2422,28.6086144,38814,121470
1595006503.3650503,511,1023,5,33,0.0157,14.56432128,984,61839
1595006588.4193428,511,1023,10,33,0.0333,20.29028352,2971,86151
1595006723.61335,511,1023,20,33,0.0663,25.0369536,7552,106305
1595006926.0955958,511,1023,50,33,0.1527,28.33847296,21683,120323
1595007026.8233187,511,1023,5,66,0.0147,14.5951744,922,61970
1595007125.8710785,511,1023,10,66,0.0322,20.26461184,2866,86042
1595007243.067227,511,1023,20,66,0.0644,25.065216,7323,106425
1595007449.9123833,511,1023,50,66,0.1539,28.30903296,21869,120198
1595007541.7836683,511,1023,5,99,0.0146,14.58834432,920,61941
1595007633.635751,511,1023,10,99,0.0326,20.32372736,2904,86293
1595007765.131715,511,1023,20,99,0.0671,25.02682624,7637,106262
1595007971.0569792,511,1023,50,99,0.1529,28.32999424,21714,120287
1595008065.2381277,511,1023,5,132,0.0162,14.5680896,1017,61855
1595008167.4100926,511,1023,10,132,0.0333,20.2853376,2969,86130
1595008288.383114,511,1023,20,132,0.0670,25.00374528,7622,106164
1595008490.5914774,511,1023,50,132,0.1523,28.3342336,21621,120305
1595008582.8981206,511,1023,5,165,0.0148,14.5892864,929,61945
1595008680.1791155,511,1023,10,165,0.0325,20.29028352,2890,86151
1595008814.2825596,511,1023,20,165,0.0674,24.9969152,7676,106135
1595009018.1654236,511,1023,50,165,0.1530,28.32457728,21729,120264
1595009106.78635,511,1023,5,198,0.0149,14.6446336,941,62180
1595009202.1508992,511,1023,10,198,0.0328,20.29782016,2927,86183
1595009340.2041595,511,1023,20,198,0.0675,25.00774912,7683,106181
1595009539.9079025,511,1023,50,198,0.1531,28.32198656,21734,120253
1595009630.9035683,511,1023,5,231,0.0152,14.60765696,959,62023
1595009719.5231864,511,1023,10,231,0.0337,20.2500096,3002,85980
1595009860.5290887,511,1023,20,231,0.0662,25.04802304,7544,106352
1595010065.3869696,511,1023,50,231,0.1531,28.333056,21754,120300
1595010166.6858008,511,1023,5,264,0.0155,14.62131712,978,62081
1595010257.6985729,511,1023,10,264,0.0344,20.26484736,3068,86043
1595010383.3313453,511,1023,20,264,0.0675,25.01999616,7687,106233
1595010591.5675104,511,1023,50,264,0.1522,28.34459648,21609,120349
1595010692.170069,511,1023,5,297,0.0150,14.56596992,940,61846
1595010773.379573,511,1023,10,297,0.0346,20.25872384,3082,86017
1595010916.7161853,511,1023,20,297,0.0681,24.99173376,7755,106113
1595011121.0501144,511,1023,50,297,0.1543,28.30455808,21928,120179
1595011216.9723666,511,1023,5,330,0.0162,14.57821696,1021,61898
1595011310.716964,511,1023,10,330,0.0312,20.3053568,2781,86215
1595011437.9180295,511,1023,20,330,0.0680,24.9898496,7739,106105
1595011644.835915,511,1023,50,330,0.1548,28.29254656,22010,120128
1595011702.245154,1023,1023,5,33,0.0085,9.34519808,340,39679
1595011781.0195394,1023,1023,10,33,0.0175,14.72918528,1116,62539
1595011895.833387,1023,1023,20,33,0.0357,20.52957184,3225,87167
1595012088.774626,1023,1023,50,33,0.0909,26.53933568,11271,112684
1595012154.0075667,1023,1023,5,66,0.0076,9.35226368,306,39709
1595012224.4206235,1023,1023,10,66,0.0174,14.67925504,1101,62327
1595012337.6140862,1023,1023,20,66,0.0362,20.53663744,3278,87197
1595012534.6430824,1023,1023,50,66,0.0908,26.51295744,11237,112572
1595012589.246617,1023,1023,5,99,0.0077,9.3301248,308,39615
1595012669.7169154,1023,1023,10,99,0.0168,14.70681088,1066,62444
1595012782.7616832,1023,1023,20,99,0.0348,20.5750272,3149,87360
1595012980.0920844,1023,1023,50,99,0.0915,26.53203456,11349,112653
1595013040.200802,1023,1023,5,132,0.0075,9.35744512,300,39731
1595013123.7894742,1023,1023,10,132,0.0163,14.68844032,1033,62366
1595013228.4438899,1023,1023,20,132,0.0371,20.52839424,3355,87162
1595013424.013193,1023,1023,50,132,0.0902,26.53509632,11176,112666
1595013478.1524532,1023,1023,5,165,0.0074,9.32800512,297,39606
1595013554.6814878,1023,1023,10,165,0.0166,14.70845952,1055,62451
1595013673.084969,1023,1023,20,165,0.0381,20.51920896,3448,87123
1595013866.3495538,1023,1023,50,165,0.0910,26.51554816,11277,112583
1595013925.574013,1023,1023,5,198,0.0076,9.35885824,304,39737
1595014004.0899804,1023,1023,10,198,0.0173,14.74873344,1101,62622
1595014114.0615795,1023,1023,20,198,0.0360,20.57526272,3265,87361
1595014309.1525428,1023,1023,50,198,0.0912,26.50235904,11288,112527
1595014374.4273722,1023,1023,5,231,0.0078,9.34802432,313,39691
1595014437.6606574,1023,1023,10,231,0.0179,14.73106944,1141,62547
1595014556.00566,1023,1023,20,231,0.0372,20.50931712,3365,87081
1595014751.4379027,1023,1023,50,231,0.0915,26.53344768,11353,112659
1595014813.852084,1023,1023,5,264,0.0071,9.35697408,284,39729
1595014891.477739,1023,1023,10,264,0.0180,14.7294208,1148,62540
1595014999.0058496,1023,1023,20,264,0.0359,20.54652928,3251,87239
1595015196.0029962,1023,1023,50,264,0.0903,26.54593024,11188,112712
1595015256.748854,1023,1023,5,297,0.0082,9.34284288,327,39669
1595015327.3933327,1023,1023,10,297,0.0163,14.7247104,1038,62520
1595015441.272181,1023,1023,20,297,0.0371,20.52698112,3361,87156
1595015640.3552282,1023,1023,50,297,0.0907,26.52120064,11235,112607
1595015705.975952,1023,1023,5,330,0.0085,9.36286208,340,39754
1595015773.8118553,1023,1023,10,330,0.0170,14.67831296,1077,62323
1595015892.46476,1023,1023,20,330,0.0351,20.54982656,3172,87253
1595016085.4351628,1023,1023,50,330,0.0915,26.52143616,11341,112608
